title,infobox_json
University of Essex,{}
University of Ghent,{}
University of Göttingen,{}
University of Konstanz,{}
University of Lausanne,{}
University of Halle,{}
Universidad Iberoamericana,{}
University of North London,{}
University of Missouri–Kansas City,{}
University of London,{}
University of Malta,{}
University of North Carolina at Chapel Hill,{}
University of Toronto Faculty of Law,{}
University of Rochester,{}
University of Vermont,{}
University of Texas at Austin,{}
University of Southern California,{}
University of Virginia,{}
Viện Công nghệ Georgia,{}
Viện Công nghệ Wentworth,{}
Viện Công nghệ Stevens,{}
"Viện Công nghệ và Giáo dục Cao đẳng Monterrey, Bang México",{}
Viện Nghiên cứu Chính trị Bordeaux,{}
Viện Nghệ thuật Hoàng gia Thụy Điển,{}
Viện Nghệ thuật và Khoa học Xã hội Chính phủ Vasantrao Naik,{}
Viện Công nghệ Mapúa,{}
Viện Hàn lâm Khoa học xã hội thuộc Trung ương Đảng Cộng sản Liên Xô,{}
Università Cattolica del Sacro Cuore,{}
"Viện Quản trị Kinh doanh, Karachi",{}
Viện Hàn lâm Khoa học Liên Xô,{}
Viện công nghệ Madras,{}
Viện Khoa học Trung Quốc,"{""Trụ sở chính"": ""Bắc Kinh"", ""Trang web"": ""http://www.cas.ac.cn/""}"
Viện quân sự Virginia,{}
Viện thần học Qom,{}
Viện thần học Chicago,{}
Viện Công nghệ California,"{""Loại"": ""Tư thục"", ""Thành lập"": ""1891"", ""Hiệu trưởng"": ""Jean-Lou Chameau"", ""Giảng viên"": [""294 khoa chuyên ngành"", ""1207 khoa khác"", ""["", ""2"", ""]""], ""Số Sinh viên"": ""2231 [ 1 ]"", ""Dạng thời khóa biểu"": ""Quarter"", ""Khuôn viên"": ""Ngoại ô, 124 mẫu Anh (50 ha)"", ""Màu"": ""Cam và Trắng"", ""Linh vật"": ""Hải ly"", ""Tài trợ"": ""1.747 tỉ đô la (2012) [ 3 ]"", ""Website"": ""caltech.edu"", ""Sinh viên đại học"": ""978 [ 1 ]"", ""Sinh viên sau đại học"": ""1253 [ 1 ]""}"
Wesleyan University,{}
Wabash College,{}
Williams College,{}
Winchester College,{}
Viện Công nghệ Massachusetts,"{""Khẩu hiệu"": ""Mens et Manus (tiếng Latinh)"", ""Khẩu hiệu trong Tiếng Anh"": ""\""Mind and Hand\"" [ 1 ]"", ""Loại hình"": ""Đại học nghiên cứu tư thục được cấp đất"", ""Thành lập"": ""10 tháng 4 năm 1861 ; 164 năm trước ( 1861-04-10 )"", ""Sáng lập"": ""William Barton Rogers"", ""Công nhận"": ""NECHE"", ""Liên kết học tập"": ""Hiệp hội Viện Đại học Mỹ AITU COFHE NAICU [ 2 ] UARC URA Sea grant Space grant"", ""Tài trợ"": ""24.6 tỷ đô la Mỹ (2024) [ 3 ]"", ""Viện trưởng"": ""Sally Kornbluth"", ""Phó hiệu trưởng"": ""Cynthia Barnhart"", ""Giảng viên"": ""1,090 [ 4 ]"", ""Sinh viên"": ""11,886 (2024–25) [ 5 ]"", ""Sinh viên đại học"": ""4,535 (2024–25) [ 5 ]"", ""Sinh viên sau đại học"": ""7,351 (2024–25) [ 5 ]"", ""Vị trí"": [""Cambridge, Massachusetts"", "","", ""Hoa Kỳ"", ""42°21′35″B"", ""71°5′31″T"", ""﻿ / ﻿"", ""42,35972°B 71,09194°T"", ""﻿ /"", ""42.35972; -71.09194""], ""Khuôn viên"": ""Thành phố cỡ trung [ 7 ] , 166 mẫu Anh (67,2 ha) [ 6 ]"", ""Tờ báo"": ""The Tech"", ""Màu"": [""Cardinal Red và Steel Gray"", ""["", ""8"", ""]""], ""Biệt danh"": ""Engineers"", ""Liên kết thể thao"": ""NCAA Division III – NEWMAC NEISA CWPA UVC EARC EAWRC"", ""Linh vật"": ""Tim the Beaver [ 9 ]"", ""Website"": ""web .mit .edu""}"
École Normale Supérieure,{}
en:Babeș-Bolyai University,{}
École nationale d'administration,{}
École nationale supérieure des Beaux-Arts,{}
École Polytechnique,{}
École du Louvre,"{""Loại"": ""Trường công"", ""Thành lập"": ""1882"", ""Giám đốc"": ""Philippe Durey"", ""Website"": ""www.ecoledulouvre.fr"", ""Sinh viên đại học"": ""1200"", ""Sinh viên sau đại học"": ""400""}"
Viện Nghiên cứu Chính trị Paris,"{""Tên khác"": ""Sciences Po"", ""Tên cũ"": ""École libre des sciences politiques"", ""Loại"": ""Đại học công lập , Grande école"", ""Thành lập"": ""1872"", ""Giám đốc"": ""Mathias Vicherat"", ""Giảng viên"": ""3280"", ""Số Sinh viên"": ""14.000"", ""Linh vật"": ""Sư tử và cáo"", ""Biệt danh"": ""Sciences Po"", ""Tài trợ"": ""197 triệu Euro"", ""Website"": ""sciencespo.fr"", ""Sinh viên đại học"": ""4000"", ""Sinh viên sau đại học"": ""10000""}"
École nationale des ponts et chaussées,{}
École nationale supérieure des mines de Paris,{}
Đại học Aalborg,{}
École normale supérieure,{}
Đại học Addis Ababa,{}
École normale supérieure de Lyon,{}
Viện Đại học Đông Dương,{}
Đại học Ahmadu Belloy,{}
Đại học Al-Azhar,{}
Đại học Agra,{}
Đại học,{}
École spéciale militaire de Saint-Cyr,{}
Đại học Alaska Fairbanks,{}
"Đại học Alcuin, York",{}
Đại học Aarhus,"{""Loại"": ""Đại học công"", ""Khẩu hiệu"": [""Solidum petit in profundis"", ""("", ""Latin"", "")"", ""(Seek a firm footing in the depths)""], ""Thành lập"": ""1927"", ""Hiệu trưởng"": ""Lauritz Broder Holm-Nielsen"", ""Nhân viên"": ""6.200 (2.800 teaching staff and researchers)"", ""Số Sinh viên"": ""41.000"", ""Website"": ""www.au.dk"", ""Thành viên"": ""EUA"", ""Nghiên cứu sinh"": ""740""}"
Đại học Alexandria,{}
"Đại học Ankara, Trường Luật",{}
Đại học Ateneo de Manila,{}
Đại học Allahabad,{}
Đại học Allegheny,{}
Đại học Adelaide,"{""Loại"": ""Đại học công lập"", ""Khẩu hiệu"": [""Sub Cruce Lumen"", ""\""The light (of learning) under the (Southern) Cross\""""], ""Thành lập"": ""1874"", ""Giám đốc"": ""Professor Warren Bebbington"", ""Nhân viên"": ""3,159"", ""Số Sinh viên"": ""25,000"", ""Khuôn viên"": [""Urban"", "":"", ""North Terrace, Adelaide"", ""Suburban"", "": Waite, Thebarton and the"", ""National Wine Centre of Australia"", ""Rural"", "":"", ""Roseworthy College"", ""Overseas Education Centre"", "": Singapore""], ""Màu"": ""White and Black"", ""Website"": ""www.adelaide.edu.au"", ""Thành viên"": ""Member of the Nhóm 8 Đại học (Úc) , Association of Southeast Asian Institutions of Higher Learning , Association of Commonwealth Universities"", ""Hiệu trưởng danh dự"": ""The Hon. Robert Hill (Australian diplomat)""}"
Đại học Athena,{}
Đại học Amsterdam,"{""Tên cũ"": [""Athenaeum Illustre"", ""(1632–1877)"", ""Municipal University of Amsterdam"", ""(1877–1961)""], ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""1632, trở thành đại học vào năm 1877 ; 148 năm trước ( 1877 )"", ""Viện trưởng"": ""Edith Hooge"", ""Rector Magnificus"": ""Peter-Paul Verbeek"", ""Giảng viên"": ""2,425 [ 3 ]"", ""Nhân viên quản lý"": ""2,369 [ 3 ]"", ""Tổng nhân viên"": ""5,777 (2022) [ 4 ]"", ""Sinh viên"": ""42,171 (2022) [ 5 ]"", ""Vị trí"": [""Amsterdam"", "","", ""Bắc Holland"", "","", ""Hà Lan"", ""52°22′6″B"", ""4°53′25″Đ"", ""﻿ / ﻿"", ""52,36833°B 4,89028°Đ"", ""﻿ /"", ""52.36833; 4.89028""], ""Khuôn viên"": ""Urban"", ""Màu"": [""Hồng y"", "","", ""đen"", "","", ""trắng"", ""và"", ""xám"", ""["", ""6"", ""]""], ""Liên kết"": ""LERU , UNICA , Hiệp hội đại học châu Âu , Universitas 21"", ""Website"": ""uva .nl""}"
Đại học Amherst,"{""Khẩu hiệu"": ""Terras Irradient ( Latin )"", ""Khẩu hiệu trong Tiếng Anh"": ""Let them enlighten the lands [ 1 ]"", ""Loại hình"": ""Tư thục , Phi lợi nhuận"", ""Thành lập"": ""1821"", ""Tài trợ"": ""$2.378 billion (2018) [ 2 ]"", ""Viện trưởng"": ""Carolyn Martin"", ""Giảng viên"": ""300 (Mùa thu 2018) [ 3 ]"", ""Sinh viên đại học"": ""1,855 (Mùa thu 2018) [ 3 ]"", ""Vị trí"": ""Amherst , Massachusetts , Hoa Kỳ"", ""Khuôn viên"": [""Nông thôn"", ""1,000 mẫu Anh (0,00405 km"", ""2"", "")""], ""Màu"": [""Màu tím và trắng"", ""["", ""4"", ""]""], ""Điền kinh"": ""NCAA Division III – NESCAC"", ""Liên kết thể thao"": [""Annapolis Group"", ""NEASC"", ""AICUM"", ""568 Group"", ""NAICU""], ""Linh vật"": [""Mammoths"", ""(trước đây là"", ""Lord Jeffs"", "")""], ""Website"": ""www .amherst .edu""}"
Đại học Arkansas,"{""Tọa độ"": ""36°04′07″B 94°10′34″T ﻿ / ﻿ 36,068681°B 94,176012°T ﻿ / 36.068681; -94.176012"", ""Tên cũ"": ""Arkansas Industrial University"", ""Loại"": ""Public , Khu học sở chính , Land-grant và Space-grant state university"", ""Khẩu hiệu"": [""Veritate Duce Progredi"", ""("", ""Latin"", "")"", ""("", ""To Advance with Truth as our Leader"", "")""], ""Thành lập"": ""1871"", ""Giám đốc"": [""Sharon Gaber (Academic Affairs)"", ""Don Pederson (Finance and Administration)""], ""Hiệu trưởng"": ""Donald R. Bobbitt"", ""Vice Provost for Student Affairs & Dean of Student"": ""Daniel J. Pugh, Sr."", ""Nhân viên"": ""2,942"", ""Số Sinh viên"": ""26.301 [ 3 ]"", ""• Khác"": ""378 ( Law School )"", ""Khuôn viên"": [""College Town"", ""412 mẫu Anh (1,67 km"", ""2"", "")""], ""Màu"": [""Cardinal red and white"", ""["", ""5"", ""]""], ""Linh vật"": ""Tusk the Razorback & Big Red"", ""Biệt danh"": ""Razorbacks"", ""Tài trợ"": ""$ 920,6 triệu (2014) [ 1 ]"", ""Kinh phí"": ""$485 million (FY 2013) [ 4 ]"", ""Website"": ""www .uark .edu"", ""Thành viên"": ""Southeastern Conference"", ""Hiệu trưởng danh dự"": ""G. David Gearhart [ 2 ]"", ""Phó hiệu trưởng"": ""Sharon Gaber"", ""Sinh viên đại học"": ""22.283 [ 3 ]"", ""Sinh viên sau đại học"": ""4.018 [ 3 ]""}"
Đại học Auburn,{}
Đại học Auburn (BA),{}
Đại học Arba Minch,{}
Đại học Bang California tại Bakersfield,{}
Đại học Bang Central Connecticut,{}
Đại học Bang Iowa,{}
Đại học Bang Arizona,{}
Đại học Bang Minnesota,{}
Đại học Athens,"{""Loại"": ""công lập"", ""Thành lập"": ""3 tháng 5 năm 1837 [ 1 ]"", ""Hiệu trưởng"": ""Theodosis Pelegrinis [ 2 ] [ 3 ]"", ""Dạng thời khóa biểu"": ""Semester"", ""Khuôn viên"": ""Urban , Suburban"", ""Newspaper"": ""\""To Kapodistriako\"" [ 4 ]"", ""Website"": ""www.uoa.gr"", ""Thành viên"": ""C.U.M. , UNIMED , UNICA , EUA , ΕΑΙΕ , Atomium Culture"", ""Sinh viên đại học"": "">50,000""}"
Đại học Bagdad,{}
Đại học Bang Oklahoma,{}
Đại học Bang Kentucky,{}
Đại học Bang Utah,{}
Đại học Bangalore,{}
Đại học Bang South Dakota,{}
Đại học Baghdad,{}
Đại học Bang Ohio,{}
Đại học Bari,{}
Đại học Berlin,{}
Đại học Basel,{}
Đại học Barcelona,"{""Khẩu hiệu"": ""Libertas perfundet omnia luce"", ""Khẩu hiệu trong Tiếng Anh"": ""Freedom bathes everything with light"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""3 tháng 11 năm 1450 ; 574 năm trước ( 1450-11-03 )"", ""Hiệu trưởng"": ""Joan Guàrdia"", ""Nhân viên quản lý"": ""5,715"", ""Sinh viên"": ""62,995"", ""Vị trí"": ""Barcelona , Catalunya , Tây Ban Nha"", ""Khuôn viên"": ""4 with 16 faculties and 9 affiliated centres"", ""Ngôn ngữ"": ""Tiếng Catalan [ 1 ]"", ""Màu"": ""Sky blue [ 2 ] [ 3 ]"", ""Liên kết"": [""Coimbra Group"", ""LERU"", ""Hiệp hội đại học châu Âu"", ""Mediterranean Universities Union"", ""International Research Universities Network"", ""Vives Network"", ""Sino-Spanish University Alliance (SSU)""], ""Website"": ""ub .edu""}"
Đại học Boğaziçi,{}
Đại học Beograd,"{""Tọa độ"": ""44°49′06″B 20°27′27″Đ ﻿ / ﻿ 44,818441°B 20,457422°Đ ﻿ / 44.818441; 20.457422"", ""Loại"": ""Công"", ""Thành lập"": ""1808 [ 1 ]"", ""Hiệu trưởng"": ""Vladimir Bumbaširević"", ""Giảng viên"": ""4.289"", ""Số Sinh viên"": ""89.827"", ""Khuôn viên"": ""đô thị"", ""Màu"": """", ""Website"": ""www.bg.ac.rs"", ""Thành viên"": ""EUA , Erasmus , DAAD , AUF , DRC""}"
Đại học Bradley,{}
Đại học Belgrano,"{""Loại"": ""Tư nhân"", ""Khẩu hiệu"": ""Ad omnes pro scientia et cultura ( Latin )"", ""Thành lập"": ""11 tháng 9 1964"", ""Hiệu trưởng"": ""Avelino Porto"", ""Số Sinh viên"": ""ca. 10.000"", ""Website"": ""www.ub.edu.ar""}"
Đại học Bucharest,{}
Đại học Butler,{}
Đại học Bocconi,{}
Đại học Bang Florida,"{""Tên cũ"": [""Viện Florida (1854–1857)"", ""Học viện Nữ Tallahassee (1843–1858)"", ""Chủng viện Tây Florida (1857–1860; 1865–1901)"", ""Viện Quân sự và Đại học Florida (1860–1865)"", ""Trường Cao đẳng Văn học của Đại học Florida (1883–1885)"", ""Đại học Florida (1885–1903)"", ""Cao đẳng Bang Florida (1901–1905)"", ""Cao đẳng Nữ Florida (1905)"", ""Cao đẳng Bang Florida cho Phụ nữ (1905–1947)""], ""Khẩu hiệu"": ""Vires, Artes, Mores ( Latinh )"", ""Khẩu hiệu trong Tiếng Anh"": ""\""Sức mạnh, Kỹ năng, Phẩm chất\"""", ""Loại hình"": ""Công lập Đại học nghiên cứu"", ""Thành lập"": [""24 tháng 1 năm 1851"", "";"", ""174 năm trước"", ""("", ""1851-01-24"", "")"", ""["", ""note 1"", ""]""], ""Tổ chức mẹ"": ""Hệ thống Đại học Bang Florida"", ""Công nhận"": ""SACSCOC"", ""Liên kết học tập"": ""ORAU URA Sea-grant Space-grant"", ""Tài trợ"": ""947 triệu USD (2023) [ 4 ]"", ""Kinh phí"": ""3 tỷ USD (2024) [ 5 ]"", ""Viện trưởng"": ""Richard D. McCullough [ 6 ]"", ""Phó hiệu trưởng"": ""James J. Clark [ 7 ]"", ""Giảng viên"": ""2.727 [ 8 ]"", ""Nhân viên quản lý"": ""3.920 [ 8 ]"", ""Sinh viên"": ""43.701 (mùa thu 2023) [ 9 ]"", ""Sinh viên đại học"": ""31.933 (mùa thu 2023) [ 10 ]"", ""Sinh viên sau đại học"": ""11.768 (mùa thu 2023) [ 10 ]"", ""Vị trí"": [""Tallahassee"", "","", ""Florida"", "","", ""Hoa Kỳ"", ""30°26′31″B"", ""84°17′53″T"", ""﻿ / ﻿"", ""30,442°B 84,298°T"", ""﻿ /"", ""30.442; -84.298""], ""Khuôn viên"": [""Thành phố cỡ trung"", ""["", ""12"", ""]"", "", 487,5 mẫu Anh (1,973 km"", ""2"", "") (Khuôn viên chính)"", ""["", ""11"", ""]"", ""Tổng cộng, 1.715,5 mẫu Anh (6,942 km"", ""2"", "")""], ""Các khuôn viên khác"": ""Daytona Beach Fort Pierce Orlando Panama City Pensacola Sarasota London Florence Panama City Valencia"", ""Báo chí"": ""The Capital Collegian FSView & Florida Flambeau"", ""Màu"": [""Garnet và Gold"", ""["", ""13"", ""]"", ""["", ""14"", ""]""], ""Biệt danh"": ""Seminoles Noles"", ""Liên kết thể thao"": ""NCAA Division I FBS – ACC"", ""Linh vật"": ""Osceola and Renegade Cimarron"", ""Website"": ""fsu .edu""}"
Đại học Bonn,"{""Loại hình"": ""Đại học công lập"", ""Thành lập"": [""1777"", ""; 248 năm trước"", ""("", ""1777"", "")"", ""("", ""Kurkölnische Akademie Bonn"", "");"", ""18 tháng 10 năm 1818"", ""; 207 năm trước"", ""("", ""1818-10-18"", "")"", ""(Đại học Bonn)""], ""Kinh phí"": ""850,2 triệu euro (không bao gồm bệnh viện đại học) [ 2 ]"", ""Hiệu trưởng"": ""Michael Hoch"", ""Giảng viên"": ""4,537 [ 3 ]"", ""Nhân viên quản lý"": ""1,759 [ 3 ]"", ""Sinh viên"": ""35,619 [ 3 ]"", ""Vị trí"": ""Bonn , Đức"", ""Khuôn viên"": ""Đô thị"", ""Màu"": ""Xanh, vàng, xám"", ""Liên kết"": ""Hiệp hội đại học châu Âu , German U15 , FGU , Erasmus , Excellence Initiative"", ""Website"": ""uni-bonn .de""}"
Đại học Buenos Aires,"{""Loại"": ""công lập"", ""Khẩu hiệu"": ""Argentina Virtus Robur et Studium"", ""Thành lập"": ""1821"", ""Hiệu trưởng"": ""Rubén E. Hallú"", ""Giảng viên"": ""28.490"", ""Số Sinh viên"": ""308.594 (kể cả 5.532 học sinh trung học)"", ""Khuôn viên"": ""nội thành"", ""Website"": ""www.uba.ar"", ""Sinh viên đại học"": ""289.526"", ""Sinh viên sau đại học"": ""13.614""}"
Đại học Bách khoa Hồng Kông,"{""Khẩu hiệu"": ""開物成務 勵學利民 [ 1 ]"", ""Khẩu hiệu trong Tiếng Anh"": ""To learn and to apply, for the benefit of mankind [ 2 ]"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": [""1937"", ""1994 (granted university status)""], ""Chủ tịch Hội đồng trường"": ""Lâm Đại Huy"", ""Chưởng ấn"": [""Đặc khu trưởng Hồng Kông"", ""(Đương nhiệm:"", ""Lâm Trịnh Nguyệt Nga"", "")""], ""Viện trưởng"": ""Đằng Cẩm Quang"", ""Phó hiệu trưởng"": ""Trần Chính Hào"", ""Giảng viên"": ""1.352 [ 3 ]"", ""Sinh viên"": ""27.088 [ 3 ]"", ""Vị trí"": [""Hồng Khám"", "","", ""Cửu Long"", "","", ""Hồng Kông"", ""22°18′16,5″B"", ""114°10′49,4″Đ"", ""﻿ / ﻿"", ""22,3°B 114,16667°Đ"", ""﻿ /"", ""22.30000; 114.16667""], ""Khuôn viên"": [""Urban"", ""9,46"", ""hécta"", ""(0,0946"", ""km"", ""2"", "")"", ""["", ""4"", ""]""], ""Màu"": ""Red and Grey [ 5 ]"", ""Website"": ""polyu .edu .hk""}"
Đại học Caen Normandy,{}
Đại học Canterbury,{}
"Đại học California, Berkeley",{}
Đại học Boston,"{""Khẩu hiệu"": ""Αἰὲν ἀριστεύειν ( tiếng Hy Lạp )"", ""Loại hình"": ""Đại học nghiên cứu tư thục"", ""Thành lập"": ""1863 ; 162 năm trước ( 1863 )"", ""Sáng lập"": ""John McElroy"", ""Tôn giáo"": ""Công giáo La Mã ( Dòng Tên )"", ""Tài trợ"": ""2,58 tỷ Đô-la Mỹ (2020) [ 1 ]"", ""Phó viện trưởng"": ""David Quigley"", ""Giảng viên"": ""1.848 [ 2 ]"", ""Nhân viên quản lý"": ""2.690 [ 2 ]"", ""Sinh viên"": ""14.559 (Học kỳ Mùa Thu 2019) [ 2 ]"", ""Sinh viên đại học"": ""9.370 (Học kỳ Mùa Thu 2019) [ 2 ]"", ""Sinh viên sau đại học"": ""4.322 (Học kỳ Mùa Thu 2019) [ 2 ]"", ""Vị trí"": [""Chestnut Hill"", "","", ""Massachusetts"", "","", ""Hoa Kỳ"", ""42°20′6″B"", ""71°10′13″T"", ""﻿ / ﻿"", ""42,335°B 71,17028°T"", ""﻿ /"", ""42.33500; -71.17028""], ""Khuôn viên"": [""Ngoại ô"", ""- Tổng diện tích 340,0 mẫu Anh (137,6 ha)"", ""["", ""chuyển đổi: số không hợp lệ"", ""]"", ""["", ""2"", ""]"", ""Khuôn viên chính:"", ""Chestnut Hill"", ""175 mẫu Anh (71 ha)"", ""Cơ sở khác:"", ""Cơ sở Newton"", ""40 mẫu Anh (16 ha)"", ""Cơ sở Brighton"", ""65 mẫu Anh (26 ha)""], ""Màu"": ""Maroon và Vàng [ 3 ]""}"
"Đại học Cao đẳng Chính phủ, Lahore",{}
